xml_file_name,ucid,date,labels,patent_number
US-20150225203-A1.xml,US-20150225203-A1,20150813.0,"['B65H  49/16        20060101AFI20150813BHUS        ', ' D02H   1/00        20060101ALI20150813BHUS        ']",20150225203
US-20150225683-A1.xml,US-20150225683-A1,20150813.0,"['A23B   4/12        20060101ALI20150813BHUS        ', ' C12J   1/00        20060101AFI20150813BHUS        ']",20150225683
US-20150226278-A1.xml,US-20150226278-A1,20150813.0,"['A47C  23/04        20060101ALI20150813BHUS        ', ' F16F   1/364       20060101AFI20150813BHUS        ', ' B27H   1/00        20060101ALI20150813BHUS        ', ' A47C  27/20        20060101ALI20150813BHUS        ']",20150226278
US-20150230425-A1.xml,US-20150230425-A1,20150820.0,"['H05C   1/04        20060101ALI20150820BHUS        ', ' A01K   3/00        20060101AFI20150820BHUS        ']",20150230425
US-20150276127-A1.xml,US-20150276127-A1,20151001.0,"['F17B   1/26        20060101AFI20151001BHUS        ', ' F16J  15/52        20060101ALI20151001BHUS        ']",20150276127
US-20150283756-A1.xml,US-20150283756-A1,20151008.0,"['B29C  70/78        20060101ALI20151008BHUS        ', ' F16S   1/14        20060101ALI20151008BHUS        ', ' B29C  70/68        20060101ALI20151008BHUS        ', ' B29C  65/70        20060101AFI20151008BHUS        ']",20150283756
US-20150283905-A1.xml,US-20150283905-A1,20151008.0,"['B60K  37/06        20060101A I20080531RMEP        ', ' G06F   7/00        20060101A I20051110RMEP        ', ' G01C  21/00        20060101AFI20060310RMJP        ', ' G06F  17/00        20060101A I20051110RMEP        ', ' B60R  16/02        20060101A I20051008RMEP        ', ' B60R  99/00        20090101ALI20081227RMEP        ', ' G05D   1/00        20060101A I20051110RMEP        ', ' G01S  19/23        20100101ALI20100101RMUS        ', ' G06D   7/00        20060101A I20051110RMEP        ', ' G06F  19/00        20060101A I20051110RMEP        ', ' H04N   5/225       20060101A I20051110RMEP        ', ' B60H   1/00        20060101A I20051008RMEP        ', ' B60K  35/00        20060101AFI20151008BHUS        ', ' H04N   9/04        20060101A I20051110RMEP        ', ' G01M  17/00        20060101A I20051110RMEP        ', ' G01S  19/14        20100101ALI20100101RMUS        ', ' G06F   3/048       20060101ALI20060310RMJP        ', ' B60R  16/023       20060101A I20070721RMEP        ', ' G01C  21/36        20060101A I20080531RMEP        ']",20150283905
US-20150291779-A1.xml,US-20150291779-A1,20151015.0,"['A23G   9/50        20060101ALI20151015BHUS        ', ' A23G   3/56        20060101ALI20151015BHUS        ', ' C08L 101/16        20060101ALI20151015BHUS        ', ' C06F   5/00        20060101ALI20151015BHUS        ', ' A61F  13/38        20060101ALI20151015BHUS        ', ' C08L   1/02        20060101AFI20151015BHUS        ']",20150291779
US-20150300915-A1.xml,US-20150300915-A1,20151022.0,"['B41G   7/00        20060101ALI20151022BHUS        ', ' G01B  11/00        20060101ALI20151022BHUS        ', ' G01M  13/00        20060101AFI20151022BHUS        ', ' H02K  13/00        20060101ALI20151022BHUS        ']",20150300915
US-20150316206-A1.xml,US-20150316206-A1,20151105.0,"['B32B  37/14        20060101ALI20151105BHUS        ', ' F16S   3/04        20060101AFI20151105BHUS        ', ' B32B  37/18        20060101ALI20151105BHUS        ']",20150316206
US-20150322361-A1.xml,US-20150322361-A1,20151112.0,"['C06F   5/00        20060101ALI20151112BHUS        ', ' C10L   5/36        20060101AFI20151112BHUS        ', ' C10L   5/44        20060101ALI20151112BHUS        ', ' F23B  60/00        20060101ALI20151112BHUS        ', ' C10L  11/04        20060101ALI20151112BHUS        ', ' F23B  30/00        20060101ALI20151112BHUS        ']",20150322361
US-20150328797-A1.xml,US-20150328797-A1,20151119.0,"['B27J   1/00        20060101AFI20151119BHUS        ', ' G05B  19/414       20060101ALI20151119BHUS        ']",20150328797
US-20150330566-A1.xml,US-20150330566-A1,20151119.0,"['F16B  43/00        20060101ALI20151119BHUS        ', ' F16S   5/00        20060101AFI20151119BHUS        ']",20150330566
US-20150330567-A1.xml,US-20150330567-A1,20151119.0,"['B22D  19/02        20060101ALI20151119BHUS        ', ' F16S   5/00        20060101AFI20151119BHUS        ', ' B22D  21/04        20060101ALI20151119BHUS        ']",20150330567
US-20150335970-A1.xml,US-20150335970-A1,20151126.0,['D04G   1/00        20060101ALI20151126BHUS        '],20150335970
US-20150344241-A1.xml,US-20150344241-A1,20151203.0,"['B63H  23/22        20060101ALI20151203BHUS        ', ' E02C   5/02        20060101ALI20151203BHUS        ', ' B65G  51/04        20060101ALI20151203BHUS        ', ' B63H  19/00        20060101ALI20151203BHUS        ', ' B65G  51/01        20060101AFI20151203BHUS        ']",20150344241
US-20150377414-A1.xml,US-20150377414-A1,20151231.0,"['F16S   3/08        20060101AFI20151231BHUS        ', ' F16B  21/09        20060101ALI20151231BHUS        ']",20150377414
US-8930820-B1.xml,US-8930820-B1,20150106.0,"['G06F  17/00        20060101ALI20150106BHUS        ', ' H04L  29/08        20060101ALN20150106BHUS        ', ' G06F  13/10        20060101ALN20150106BHUS        ', ' G09D   3/12        20060101ALN20150106BHUS        ', ' G06F  15/02        20060101ALI20150106BHUS        ', ' H04N  19/102       20140101ALN20150106BHUS        ', ' H04N  19/503       20140101ALN20150106BHUS        ', ' G06F   3/00        20060101AFI20150106BHUS        ', ' G06Q  10/06        20120101ALN20150106BHUS        ', ' G06F   9/48        20060101ALN20150106BHUS        ', ' G06Q  50/00        20120101ALN20150106BHUS        ', ' G06F   9/50        20060101ALN20150106BHUS        ', ' G06Q  10/10        20120101ALI20150106BHUS        ', ' H04L  12/58        20060101ALN20150106BHUS        ', ' G06F   3/048       20130101ALN20150106BHUS        ']",8930820
US-8935557-B2.xml,US-8935557-B2,20150113.0,"['G06F   1/26        20060101AFI20150113BHUS        ', ' Y02B  60/1278', ' Y02B  60/1282', ' Y02B  60/1285', ' G06F   1/263', ' G06F   1/266']",8935557
US-8936054-B2.xml,US-8936054-B2,20150120.0,"['E04F  21/22        20060101ALI20150120BHUS        ', ' B27H   1/00        20060101AFI20150120BHUS        ', ' B25B   5/08        20060101ALI20150120BHUS        ']",8936054
US-8939179-B2.xml,US-8939179-B2,20150127.0,"['D03J   1/22        20060101ALI20150127BHUS        ', ' D03D  49/00        20060101ALN20150127BHUS        ', ' D03D  41/00        20060101ALI20150127BHUS        ', ' D03D  51/00        20060101AFI20150127BHUS        ', ' D03C  13/00        20060101ALI20150127BHUS        ']",8939179
US-8940322-B2.xml,US-8940322-B2,20150127.0,"['A23K   1/16        20060101ALI20150127BHUS        ', ' A23K   1/18        20060101AFI20150127BHUS        ', ' A23K   1/14        20060101ALI20150127BHUS        ', ' A23K   1/14', ' A23K   1/1643', ' A23K   1/1813', ' A23V2002/00', ' A23V2250/5118', ' A23V2250/60']",8940322
US-8943969-B2.xml,US-8943969-B2,20150203.0,"['B41F  27/06        20060101ALI20150203BHUS        ', ' B41D   7/00        20060101AFI20150203BHUS        ']",8943969
US-8945130-B2.xml,US-8945130-B2,20150203.0,"['A61B  19/00        20060101ALN20150203BHUS        ', ' A61B  17/17        20060101ALI20150203BHUS        ', ' A61B  17/58        20060101AFI20150203BHUS        ', ' A61B  17/16        20060101ALI20150203BHUS        ', ' A61F   2/36        20060101ALN20150203BHUS        ', ' B32Q   9/02']",8945130
US-8950440-B2.xml,US-8950440-B2,20150210.0,"['D03D  41/00        20060101ALN20150210BHUS        ', ' D03D  25/00        20060101ALI20150210BHUS        ', ' D03C   9/06        20060101AFI20150210BHUS        ', ' D03D  11/00        20060101ALI20150210BHUS        ', ' D03C  13/00        20060101ALI20150210BHUS        ', ' D03J   1/22        20060101ALI20150210BHUS        ']",8950440
US-8951311-B2.xml,US-8951311-B2,20150210.0,"['B01J   7/00        20060101AFI20150210BHUS        ', ' C10F   7/02        20060101ALI20150210BHUS        ']",8951311
US-8953226-B2.xml,US-8953226-B2,20150210.0,"['H04N   1/40        20060101AFI20150210BHUS        ', ' B41B  11/06        20060101ALN20150210BHUS        ', ' G03G  15/00        20060101ALN20150210BHUS        ', ' H04N   1/00        20060101ALI20150210BHUS        ']",8953226
US-8955185-B2.xml,US-8955185-B2,20150217.0,"['A61C  17/16        20060101AFI20150217BHUS        ', ' A61C  17/34        20060101ALI20150217BHUS        ', ' A61C  17/22', ' A61C  17/24', ' A61C  17/26', ' A61C  17/32', ' A61C  17/34', ' A64B  13/02']",8955185
US-8956147-B2.xml,US-8956147-B2,20150217.0,"['B41B  11/54        20060101AFI20150217BHUS        ', ' B29C  33/00        20060101ALI20150217BHUS        ']",8956147
US-8960243-B2.xml,US-8960243-B2,20150224.0,"['B27C   1/00        20060101AFI20150224BHUS        ', ' G10D   9/02        20060101ALI20150224BHUS        ', ' B27J   1/00        20060101ALI20150224BHUS        ']",8960243
US-8966461-B2.xml,US-8966461-B2,20150224.0,"['G06F   9/44        20060101ALI20150224BHUS        ', ' G06F   9/45        20060101ALI20150224BHUS        ', ' G06F   9/46        20060101ALI20150224BHUS        ', ' G06F   9/455       20060101ALI20150224BHUS        ', ' G06F  15/00        20060101ALI20150224BHUS        ', ' G06F  13/00        20060101ALI20150224BHUS        ', ' G06F  17/00        20060101AFI20150224BHUS        ', ' G06F   7/52        20060101ALI20150224BHUS        ', ' G06J   1/00        20060101ALI20150224BHUS        ', ' G06F  13/28        20060101ALI20150224BHUS        ']",8966461
US-8966793-B1.xml,US-8966793-B1,20150303.0,"['G09D   3/00        20060101ALI20150303BHUS        ', ' G09F   9/00        20060101AFI20150303BHUS        ', ' G09D   3/06        20060101ALI20150303BHUS        ', ' G09F   9/40        20060101ALI20150303BHUS        ']",8966793
US-8968520-B2.xml,US-8968520-B2,20150303.0,"['C10L   9/08        20060101ALI20150303BHUS        ', ' C10B  39/04        20060101ALI20150303BHUS        ', ' C10B  49/10        20060101ALI20150303BHUS        ', ' C10B  49/00        20060101ALI20150303BHUS        ', ' C10F   5/06        20060101ALI20150303BHUS        ', ' C10B  57/10        20060101AFI20150303BHUS        ']",8968520
US-8968859-B2.xml,US-8968859-B2,20150303.0,"['D04H   3/02        20060101ALI20150303BHUS        ', ' D04H   1/58        20120101ALI20150303BHUS        ', ' D04H   1/544       20120101ALI20130221RHJP        ', ' D02J  13/00        20060101ALI20130221RHJP        ', ' D04H   1/541       20120101ALI20130221RHJP        ', ' D04G   3/02        20060101AFI20150303BHUS        ', ' D04H   3/14        20120101ALI20150303BHUS        ', ' D01F   8/06        20060101ALI20150303BHUS        ', ' D01F   8/04        20060101ALI20130221RHJP        ']",8968859
US-8970307-B2.xml,US-8970307-B2,20150303.0,"['H03G   3/10        20060101AFI20150303BHUS        ', ' H03F   3/68        20060101ALI20150303BHUS        ', ' H03F   3/68', ' H30G   3/10', ' H30G   3/20']",8970307
US-8976024-B2.xml,US-8976024-B2,20150310.0,"['H05C   1/04        20060101ALI20150310BHUS        ', ' F41H  13/00        20060101ALI20150310BHUS        ', ' G08B  21/00        20060101AFI20150310BHUS        ', ' H01T  23/00        20060101ALN20150310BHUS        ']",8976024
US-8984035-B2.xml,US-8984035-B2,20150317.0,"['B60N   2/00        20060101ALI20150317BHUS        ', ' G06J   1/00        20060101AFI20150317BHUS        ', ' G06G   7/02        20060101ALI20150317BHUS        ']",8984035
US-8987598-B1.xml,US-8987598-B1,20150324.0,"['H02G  15/02        20060101ALN20150324BHUS        ', ' B41B   1/04        20060101ALN20150324BHUS        ', ' H01B   7/12        20060101AFI20150324BHUS        ', ' B63G   9/00        20060101ALN20150324BHUS        ']",8987598
US-8991050-B2.xml,US-8991050-B2,20150331.0,"['C25D   5/48        20060101ALI20150331BHUS        ', ' C25D   5/10        20060101ALI20150331BHUS        ', ' B41N   3/03        20060101ALI20150331BHUS        ', ' C25D   5/44        20060101ALI20150331BHUS        ', ' C25D   7/04        20060101ALI20150331BHUS        ', ' B41B   1/20        20060101ALI20150331BHUS        ', ' B41N   1/20        20060101AFI20150331BHUS        ']",8991050
US-8994543-B2.xml,US-8994543-B2,20150331.0,"['G05B   1/00        20060101ALN20150331BHUS        ', ' G05B  19/042       20060101ALI20150331BHUS        ', ' G08B  21/00        20060101AFI20150331BHUS        ', ' Y04S  10/00', ' G05B   1/00']",8994543
US-9000946-B2.xml,US-9000946-B2,20150407.0,"['G08G   1/015       20060101ALI20150407BHUS        ', ' G08G   1/052       20060101ALI20150407BHUS        ', ' G08G   1/04        20060101ALI20150407BHUS        ', ' G08G   1/09        20060101AFI20150407BHUS        ', ' G08G   1/065       20060101ALI20150407BHUS        ', ' G08G   1/01        20060101ALI20150407BHUS        ', ' G01S   1/00', ' G08G   1/00', ' G60R   1/00']",9000946
US-9002549-B2.xml,US-9002549-B2,20150407.0,"['B60R  25/042       20130101ALI20150407BHUS        ', ' B60R  16/023       20060101ALI20150407BHUS        ', ' B60R  25/102       20130101ALI20150407BHUS        ', ' B60Q   9/00        20060101ALI20150407BHUS        ', ' G06D   7/00        20060101A I20051110RMEP        ', ' B60R  25/20        20130101ALI20150407BHUS        ', ' G01C  21/00        20060101AFI20060310RMJP        ', ' B60K  35/00        20060101ALI20150407BHUS        ', ' G01M  17/00        20060101A I20051110RMEP        ', ' G01C  21/36        20060101A I20080531RMEP        ', ' B60H   1/00        20060101ALI20150407BHUS        ', ' G06F   3/048       20060101ALI20060310RMJP        ', ' G06F   7/00        20060101A I20051110RMEP        ', ' G06F  17/00        20060101A I20051110RMEP        ', ' G05D   1/00        20060101A I20051110RMEP        ', ' H04N   9/04        20060101A I20051110RMEP        ', ' G06F  19/00        20060101A I20051110RMEP        ', ' G01S  19/14        20100101ALI20100101RMUS        ', ' B60Q  11/00        20060101AFI20150407BHUS        ', ' B60K  37/06        20060101ALI20150407BHUS        ', ' B60R  16/02        20060101A I20051008RMEP        ', ' G01S  19/23        20100101ALI20100101RMUS        ', ' B60G  17/0195      20060101ALI20150407BHUS        ', ' H04N   5/225       20060101A I20051110RMEP        ', ' B60R  99/00        20090101ALI20081227RMEP        ']",9002549
US-9004900-B2.xml,US-9004900-B2,20150414.0,"['B27H   1/00        20060101ALI20150414BHUS        ', ' B29C  53/04        20060101AFI20150414BHUS        ']",9004900
US-9005090-B2.xml,US-9005090-B2,20150414.0,"['A63B  26/00        20060101ALI20150414BHUS        ', ' D04G   5/00        20060101ALI20150414BHUS        ', ' A63B  23/02        20060101ALI20150414BHUS        ', ' A63B  21/16        20060101ALN20150414BHUS        ', ' A63B  23/035       20060101ALI20150414BHUS        ', ' A63B  23/12        20060101ALI20150414BHUS        ', ' A63B  21/055       20060101ALI20150414BHUS        ', ' A63B  21/00        20060101AFI20150414BHUS        ', ' A63B  21/04        20060101ALI20150414BHUS        ', ' A63B  23/00        20060101ALN20150414BHUS        ']",9005090
US-9006182-B2.xml,US-9006182-B2,20150414.0,"['A61L  31/04        20060101ALI20150414BHUS        ', ' C07K  14/00        20060101ALI20150414BHUS        ', ' A61K  38/00        20060101ALI20150414BHUS        ', ' C07K  17/00        20060101ALI20150414BHUS        ', ' C08H   1/00        20060101ALI20150414BHUS        ', ' C07K   1/00        20060101ALI20150414BHUS        ', ' A61B  17/00        20060101ALI20150414BHUS        ', ' A61K   9/70        20060101ALI20150414BHUS        ', ' A61F   2/00        20060101ALI20150414BHUS        ', ' A61D   1/00        20060101ALI20150414BHUS        ', ' A61L  31/14        20060101ALI20150414BHUS        ', ' A61K  38/39        20060101AFI20150414BHUS        ', ' A61B  17/50        20060101ALI20150414BHUS        ', ' A61P  43/00        20060101ALI20150414BHUS        ', ' A61K  38/17        20060101ALI20150414BHUS        ', ' C09H   1/00        20060101ALI20150414BHUS        ', ' A61K  47/48        20060101ALI20150414BHUS        ', ' A61F  13/00        20060101ALI20150414BHUS        ', ' A61K  31/525       20060101ALI20150414BHUS        ', ' A61B  17/08        20060101ALI20150414BHUS        ', ' C07K  16/00        20060101ALI20150414BHUS        ', ' A61K  47/42        20060101ALI20150414BHUS        ']",9006182
US-9008863-B2.xml,US-9008863-B2,20150414.0,"['H04L  29/06        20060101ALI20150414BHUS        ', ' G06D   1/00        20060101AFI20150414BHUS        ', ' B60K  35/00        20060101ALI20150414BHUS        ']",9008863
US-9009911-B2.xml,US-9009911-B2,20150421.0,"['A47L   9/24        20060101ALI20150421BHUS        ', ' A47L   5/36        20060101AFI20150421BHUS        ', ' A47L   9/00        20060101ALI20150421BHUS        ', ' A47I   5/36']",9009911
US-9010003-B2.xml,US-9010003-B2,20150421.0,"['H05C   1/06        20060101ALI20150421BHUS        ', ' F41A  17/06        20060101ALI20150421BHUS        ', ' F41C   9/00        20060101AFI20150421BHUS        ', ' F41H  13/00        20060101ALI20150421BHUS        ']",9010003
US-9010264-B1.xml,US-9010264-B1,20150421.0,"['H05C   1/00        20060101ALI20150421BHUS        ', ' A01M  19/00        20060101ALI20150421BHUS        ', ' A01M  29/30        20110101ALI20150421BHUS        ', ' A01M  29/24        20110101ALI20150421BHUS        ', ' A01M  29/18        20110101ALI20150421BHUS        ', ' B63B  21/12        20060101AFI20150421BHUS        ']",9010264
US-9011141-B2.xml,US-9011141-B2,20150421.0,"['B01F  15/02        20060101ALN20150421BHUS        ', ' F23C   5/06        20060101AFI20150421BHUS        ', ' F23C   7/00        20060101ALI20150421BHUS        ', ' F01F  15/02', ' F23C   5/06']",9011141
US-9015094-B2.xml,US-9015094-B2,20150421.0,"['H03K   5/13        20140101ALI20150421BHUS        ', ' G06G   7/00        20060101ALI20150421BHUS        ', ' G06J   1/00        20060101ALI20150421BHUS        ', ' G06E   3/00        20060101ALI20150421BHUS        ', ' G11C  11/00        20060101ALI20150421BHUS        ', ' G06N   3/00        20060101ALI20150421BHUS        ', ' H01L  45/00        20060101ALI20150421BHUS        ', ' G06F  15/18        20060101AFI20150421BHUS        ', ' G06E   1/00        20060101ALI20150421BHUS        ', ' H03K   5/00        20060101ALN20150421BHUS        ']",9015094
US-9016982-B2.xml,US-9016982-B2,20150428.0,"['E02B   5/08        20060101AFI20150428BHUS        ', ' E02B   5/06        20060101ALI20150428BHUS        ', ' E02C   1/06        20060101ALI20150428BHUS        ']",9016982
US-9018353-B2.xml,US-9018353-B2,20150428.0,"['A61K  38/00        20060101ALN20150428BHUS        ', ' C09H   9/00        20060101ALI20150428BHUS        ', ' C08L  89/06        20060101ALI20150428BHUS        ', ' A61K   9/20        20060101ALI20150428BHUS        ', ' C09H   3/00        20060101AFI20150428BHUS        ', ' B01J   2/16        20060101ALI20150428BHUS        ', ' A61K   9/16        20060101ALI20150428BHUS        ', ' C08J   3/12        20060101ALI20150428BHUS        ', ' A23J   3/06        20060101ALI20150428BHUS        ', ' C08H   1/06        20060101ALI20150428BHUS        ', ' C09H   9/04        20060101ALI20150428BHUS        ']",9018353
US-9025304-B2.xml,US-9025304-B2,20150505.0,"['F41H  13/00        20060101ALI20150505BHUS        ', ' H05C   1/00        20060101ALN20150505BHUS        ', ' H05C   3/00        20060101ALN20150505BHUS        ', ' F41H   5/24        20060101ALI20150505BHUS        ', ' F41A  17/22        20060101ALI20150505BHUS        ', ' F41B  15/04        20060101AFI20150505BHUS        ']",9025304
US-9032681-B1.xml,US-9032681-B1,20150519.0,"['E04B   1/19        20060101ALI20150519BHUS        ', ' E04B   1/41        20060101ALI20150519BHUS        ', ' E02C   3/00        20060101ALI20150519BHUS        ', ' E04B   1/18        20060101AFI20150519BHUS        ']",9032681
US-9033009-B2.xml,US-9033009-B2,20150519.0,"['B27M   1/00        20060101ALI20150519BHUS        ', ' B27H   1/00        20060101AFI20150519BHUS        ']",9033009
US-9033374-B1.xml,US-9033374-B1,20150519.0,"['D04G   5/00        20060101ALI20150519BHUS        ', ' B65H  69/04        20060101AFI20150519BHUS        ', ' F16G  11/10        20060101ALI20150519BHUS        ']",9033374
US-9038969-B2.xml,US-9038969-B2,20150526.0,"['H02G   3/04        20060101ALI20150526BHUS        ', ' F16L   3/08        20060101AFI20150526BHUS        ', ' F16M  11/04        20060101ALI20150526BHUS        ', ' F16S   3/00        20060101ALI20150526BHUS        ']",9038969
US-9039111-B2.xml,US-9039111-B2,20150526.0,"['B41J   2/01        20060101AFI20150526BHUS        ', ' B31B   1/62        20060101ALN20150526BHUS        ', ' B41J  29/00        20060101ALI20150526BHUS        ', ' B31B  19/88        20060101ALN20150526BHUS        ', ' B41B  27/28        20060101ALI20150526BHUS        ', ' B43M   5/04        20060101ALI20150526BHUS        ', ' B31B  19/62        20060101ALN20150526BHUS        ']",9039111
US-9039381-B2.xml,US-9039381-B2,20150526.0,"['B23P  15/04        20060101AFI20150526BHUS        ', ' B41B  11/52        20060101ALN20150526BHUS        ', ' F03D   1/06        20060101ALN20150526BHUS        ']",9039381
US-9041231-B2.xml,US-9041231-B2,20150526.0,"['H02K   7/06        20060101ALN20150526BHUS        ', ' H01H  23/16        20060101ALI20150526BHUS        ', ' H02K   7/18        20060101ALI20150526BHUS        ', ' F02B  63/04        20060101AFI20150526BHUS        ', ' H01H  15/02        20060101ALI20150526BHUS        ', ' H01H   9/168', ' H01H2300/03', ' Y02B  70/3241', ' Y02B  90/224', ' H02K   7/1853', ' Y04S  20/14', ' Y04S  20/227']",9041231
US-9044709-B2.xml,US-9044709-B2,20150602.0,"['A61L   9/01        20060101AFI20150602BHUS        ', ' B01D  53/96        20060101ALN20150602BHUS        ', ' B01D  53/14        20060101ALI20150602BHUS        ', ' B01D  53/62        20060101ALI20150602BHUS        ', ' B01D  53/1493', ' Y02C  10/06']",9044709
US-9045205-B2.xml,US-9045205-B2,20150602.0,"['B63C   3/02        20060101AFI20150602BHUS        ', ' E02C   3/00        20060101ALI20150602BHUS        ']",9045205
US-9053682-B2.xml,US-9053682-B2,20150609.0,['G10B   3/10        20060101AFI20150609BHUS        '],9053682
US-9065641-B2.xml,US-9065641-B2,20150623.0,"['H04W  12/06        20090101ALN20150623BHUS        ', ' B41B  11/00        20060101AFI20150623BHUS        ', ' H04L   9/08        20060101ALI20150623BHUS        ', ' H04W  12/04        20090101ALI20150623BHUS        ']",9065641
US-9068146-B2.xml,US-9068146-B2,20150630.0,"['A01N  25/28        20060101ALI20150630BHUS        ', ' C07C  53/08        20060101ALI20150630BHUS        ', ' C12J   1/00        20060101ALI20150630BHUS        ', ' C07C  51/02        20060101AFI20150630BHUS        ', ' A01N  37/02        20060101ALI20150630BHUS        ', ' C11D  17/00        20060101ALI20150630BHUS        ', ' C11D   7/26        20060101ALI20150630BHUS        ', ' C11D  17/06        20060101ALI20150630BHUS        ', ' C11D   3/20        20060101ALI20150630BHUS        ', ' A01N  25/04        20060101ALI20150630BHUS        ', ' C07C  53/10        20060101ALI20150630BHUS        ']",9068146
US-9072316-B2.xml,US-9072316-B2,20150707.0,"['A23L  33/00        20160101ALI20160226RMEP        ', ' A23L   2/56        20060101AFI20150707BHUS        ', ' A23L   2/52        20060101ALI20150707BHUS        ', ' A23L   1/29', ' A23L   2/52', ' A23V2002/00', ' A23V2250/161', ' A23V2250/2102', ' A23V2250/708']",9072316
