xml_file_name,ucid,date,labels,patent_number
EP-2813583-A1.xml,EP-2813583-A1,20141217,"C21B2100/44        20170501 LA20171123BHEP        , C21B  11/06        20130101 FI20171123BHEP        , Y02P  10/216       20151101 LA20171027BHEP        , Y02P  10/136       20151101 LA20171027BHEP        , F27D  17/008       20130101 LI20171027BHEP        , F27D  17/004       20130101 LI20171027BHEP        , F27B   7/02        20130101 LI20171027BHEP        , C22B   7/02        20130101 LI20171027BHEP        , C22B   1/248       20130101 LI20171027BHEP        , C22B   1/2406      20130101 LI20171027BHEP        , C22B   1/216       20130101 LI20171027BHEP        , C21B  13/105       20130101 LI20171027BHEP        , C21B2100/02        20130101 LA20150115BHEP        , F27B   7/08        20130101 LI20150115BHEP        , F27M2001/04        20130101 LA20150115BHEP        , F27B   7/34        20130101 LI20150116BHEP        , F27B   7/33        20130101 LI20150115BHEP        , F27B   7/36        20130101 LI20150116BHEP        , F27B   7/10        20130101 LI20150115BHEP        , C21B  11/10        20130101 LI20150115BHEP        , F27M2003/165       20130101 LA20150115BHEP        , F27B   7/42        20130101 LI20150115BHEP        , F27M2001/16        20130101 LA20150115BHEP        , F27M2001/023       20130101 LA20150115BHEP        ",2813583
EP-2814443-A1.xml,EP-2814443-A1,20141224,"B61J   1/00        20130101 FI20150618BHEP        , B66C   7/14        20130101 LI20150620BHEP        , A61G   7/1042      20130101 LI20140306BHEP        ",2814443
EP-2826913-A1.xml,EP-2826913-A1,20150121,"A41D  27/00        20130101 LI20150122BHEP        , D06J   1/00        20130101 LI20150123BHEP        , A41H  43/00        20130101 FI20150122BHEP        ",2826913
EP-2828080-A1.xml,EP-2828080-A1,20150128,"B08B   3/024       20130101 LI20161015BHEP        , B08B   3/02        20130101 LA20161014BHEP        , B41F  35/02        20130101 LI20161015BHEP        , B08B   5/02        20130101 LI20161015BHEP        , B41F  35/001       20130101 LI20161015BHEP        , B41F  35/04        20130101 LI20161015BHEP        , C11D  11/0041      20130101 LI20161015BHEP        , B41J  29/17        20130101 LI20161015BHEP        , B41P2235/26        20130101 LA20161015BHEP        , B08B   3/04        20130101 LA20161014BHEP        , B08B   5/00        20130101 LA20161014BHEP        , B05B  15/00        20130101 LI20161015BHEP        , B41P2235/27        20130101 LA20161015BHEP        , B08B   3/00        20130101 LA20161014BHEP        , B08B2230/01        20130101 LA20161015BHEP        , B41L  41/00        20130101 LI20150312BHEP        , B41N   3/006       20130101 LI20150313BHEP        , B41N   3/06        20130101 LI20150313BHEP        , B41F  35/00        20130101 FI20150312BHEP        ",2828080
EP-2687379-B1.xml,EP-2687379-B1,20150128,"Y10T 156/17        20130101 LA20161216BHEP        , B41D   7/00        20130101 LI20160728BHEP        , B41K   1/38        20130101 LI20160728BHEP        , B41K   1/00        20130101 LI20160728BHEP        , B41D   7/04        20130101 LI20160728BHEP        , B41K   1/50        20130101 FI20140116BHEP        ",2687379
EP-2831254-A1.xml,EP-2831254-A1,20150204,"C12J   1/02        20130101 LI20160220BHEP        , C12P   7/54        20130101 FI20150424BHEP        , C12J   1/04        20130101 LI20150424BHEP        ",2831254
EP-2836631-A1.xml,EP-2836631-A1,20150218,"D02H   5/00        20130101 LI20170217BHEP        , D02H  13/26        20130101 FI20141010BHEP        , D02H   3/00        20130101 LI20131010BHEP        ",2836631
EP-2841890-A1.xml,EP-2841890-A1,20150304,"G06E   3/001       20130101 LI20150514BHEP        , G01N  21/31        20130101 LI20150514BHEP        , G01J2003/1213      20130101 LA20150514BHEP        , G01J   3/42        20130101 LI20150514BHEP        , G01J   3/36        20130101 LI20150514BHEP        , G01J   3/0232      20130101 LA20150514BHEP        , G01N  21/17        20130101 FI20131024BHEP        ",2841890
EP-2841920-A1.xml,EP-2841920-A1,20150304,"G02B   5/28        20130101 LA20150126BHEP        , G01J2003/1226      20130101 LA20150126BHEP        , G01N  21/274       20130101 LI20150126BHEP        , G01J   3/0294      20130101 LI20150126BHEP        , G01N  21/31        20130101 LI20141020BHEP        , E21B  47/102       20130101 LA20150126BHEP        , G01N  21/17        20130101 FI20141020BHEP        , G01N2021/3137      20130101 LA20150126BHEP        , G06E   3/001       20130101 LI20150126BHEP        , G01N2021/3174      20130101 LA20150126BHEP        , G01J   3/0229      20130101 LI20150126BHEP        ",2841920
EP-2841921-A1.xml,EP-2841921-A1,20150304,"G06E   3/001       20130101 LI20140903BHEP        , G01N2021/3137      20130101 LA20140903BHEP        , G01N  21/17        20130101 FI20131024BHEP        , G01J2003/1226      20130101 LA20140903BHEP        , G01N  21/274       20130101 LI20140903BHEP        , G01N  21/31        20130101 LI20140903BHEP        , G01N2021/3174      20130101 LA20140903BHEP        , E21B  47/123       20130101 LI20140902BHEP        , E21B  49/08        20130101 LI20140902BHEP        ",2841921
EP-2841922-A1.xml,EP-2841922-A1,20150304,"G01N  21/274       20130101 LI20141105BHEP        , G01N2201/1214      20130101 LA20141105BHEP        , G06E   3/001       20130101 LI20141105BHEP        , G01K  13/00        20130101 LI20131024BHEP        , G01N2201/1211      20130101 LA20141105BHEP        , G01N  21/17        20130101 FI20131024BHEP        , G01N2201/1215      20130101 LA20141105BHEP        ",2841922
EP-2841923-A1.xml,EP-2841923-A1,20150304,"G01J   3/0294      20130101 LI20141217BHEP        , G01N  21/17        20130101 FI20131024BHEP        , G01N  21/31        20130101 LI20141217BHEP        , G01J   3/36        20130101 LI20141217BHEP        , G01J   3/0235      20130101 LI20141217BHEP        , G01J   3/0218      20130101 LI20141217BHEP        , G06E   3/001       20130101 LI20141217BHEP        , G01J   3/26        20130101 LI20141217BHEP        ",2841923
EP-2841924-A1.xml,EP-2841924-A1,20150304,"G06E   3/001       20130101 LI20150616BHEP        , G01N  21/31        20130101 LI20150616BHEP        , G01J2003/1213      20130101 LA20150616BHEP        , G01J   3/42        20130101 LI20150616BHEP        , G01J   3/36        20130101 LI20150616BHEP        , G01J   3/0232      20130101 LA20150616BHEP        , G01N  21/27        20130101 FI20131024BHEP        ",2841924
EP-2841925-A1.xml,EP-2841925-A1,20150304,"G01N  21/31        20130101 LI20170515BHEP        , G01J2003/1226      20130101 LA20170515BHEP        , G01J2003/1213      20130101 LA20170515BHEP        , G02B  27/141       20130101 LI20170515BHEP        , G02B  27/1006      20130101 LI20170515BHEP        , G06E   3/001       20130101 LI20170515BHEP        , G01N  21/17        20130101 FI20131024BHEP        ",2841925
EP-2848407-A2.xml,EP-2848407-A2,20150318,"B41F  13/0032      20130101 LI20160819BHEP        , B41M   3/14        20130101 LA20160818BHEP        , B41F  31/18        20130101 LI20160818BHEP        , B41F  31/00        20130101 LI20160819BHEP        , B41F  31/02        20130101 LI20160819BHEP        , B41L  27/04        20130101 FI20150319BHEP        , B41L  19/00        20130101 LI20150319BHEP        ",2848407
EP-2853635-A1.xml,EP-2853635-A1,20150401,"D21H  11/18        20130101 LI20151201BHEP        , D21C   5/005       20130101 LI20151201BHEP        , Y10T 428/298       20130101 LA20151001BCEP        , D06M2101/06        20130101 LA20150814BHEP        , Y10T 442/60        20150401 LA20150410BCEP        , D01C   1/00        20130101 LI20150319BHEP        , D01F   2/00        20130101 FI20150319BHEP        , D04H   1/4382      20130101 LI20131220BHEP        , D21H  11/20        20130101 LI20131220BHEP        , D04H   1/425       20130101 LI20150320BHEP        , D06M  16/003       20130101 LI20150319BHEP        , D10B2201/01        20130101 LA20150319BHEP        ",2853635
EP-2774702-A4.xml,EP-2774702-A4,20150401,"F27M2003/13        20130101 LA20141106BHEP        , F27D2019/0003      20130101 LA20141106BHEP        , F27D2099/0021      20130101 LA20131115BHEP        , B22D  27/02        20130101 LI20141107BHEP        , F27D  19/00        20130101 LI20141106BHEP        , F27B   5/14        20130101 LI20131115BHEP        , F27D  11/08        20130101 FI20141107BHEP        , C22B   9/20        20130101 LI20140910BHEP        ",2774702
EP-2848407-A3.xml,EP-2848407-A3,20150408,"B41F  31/18        20130101 LI20160818BHEP        , B41F  31/02        20130101 LI20160819BHEP        , B41M   3/14        20130101 LA20160818BHEP        , B41F  31/00        20130101 LI20160819BHEP        , B41F  13/0032      20130101 LI20160819BHEP        , B41L  27/04        20130101 FI20150319BHEP        , B41L  19/00        20130101 LI20150319BHEP        ",2848407
EP-2718493-B1.xml,EP-2718493-B1,20150408,"D06G   1/00        20130101 FI20140807BHEP        , D06C  11/00        20130101 LI20140808BHEP        ",2718493
EP-2737493-A4.xml,EP-2737493-A4,20150415,"G21H   1/103       20130101 LI20160921BHEP        , G21H   3/00        20130101 LI20160921BHEP        , G21D   3/04        20130101 LI20130528BHEP        , G21D   5/04        20130101 FI20130422BHEP        , G21C  19/07        20130101 LA20130528BHEP        , G21D   1/02        20130101 LI20130528BHEP        , G21C  19/08        20130101 LI20130422BHEP        , Y02E  30/40        20130101 LA20130724BHEP        ",2737493
EP-2861312-A1.xml,EP-2861312-A1,20150422,"G06C   3/00        20130101 LI20160906BHEP        , A63B  71/0672      20130101 LI20160906BHEP        , A63B  57/00        20130101 LI20160906BHEP        , A63B  71/0669      20130101 LI20160906BHEP        , A63B2225/15        20130101 LA20160906BHEP        , A63B2071/0602      20130101 LA20150709BHEP        , A63B  71/06        20130101 FI20150709BHEP        , A63B2071/0694      20130101 LA20150709BHEP        ",2861312
EP-2864024-A1.xml,EP-2864024-A1,20150429,"Y02P  10/143       20151101 LA20170627BHEP        , Y02P  10/146       20151101 LA20170301BHEP        , Y02C  20/20        20130101 LA20170301BHEP        , C01B  17/60        20130101 LI20170301BHEP        , C01B  17/164       20130101 LI20170301BHEP        , C01B  17/0478      20130101 LI20170301BHEP        , C01B  17/0408      20130101 LI20170301BHEP        , C01B  17/0404      20130101 LI20170301BHEP        , B01D2258/025       20130101 LA20170301BHEP        , B01D2257/302       20130101 LA20170301BHEP        , B01D2251/208       20130101 LA20170301BHEP        , B01D  53/76        20130101 LI20170301BHEP        , B01D  53/75        20130101 LI20170301BHEP        , B01D  53/507       20130101 LI20170301BHEP        , B01D  53/1493      20130101 LI20170301BHEP        , F27D  17/001       20130101 LI20150604BHEP        , F27M2001/01        20130101 LA20150604BHEP        , F27M2003/13        20130101 LA20150604BHEP        , F27M2001/02        20130101 LA20150604BHEP        , C22B   5/02        20130101 LI20150604BHEP        , B01D  53/50        20130101 FI20150606BHEP        ",2864024
EP-2870519-A1.xml,EP-2870519-A1,20150513,"G02F   3/00        20130101 LI20161103BHEP        , G06E   3/003       20130101 FI20151027BHEP        ",2870519
EP-2872689-A1.xml,EP-2872689-A1,20150520,"D04G   1/08        20130101 LI20151216BHEP        , D07B2201/2061      20130101 LA20151208BHEP        , D07B   1/147       20130101 LA20151208BHEP        , D07B2201/2063      20130101 LA20151208BHEP        , E02D  17/202       20130101 LI20151205BHEP        , D07B2201/104       20130101 LA20151208BHEP        , E21D  11/006       20130101 LI20151205BHEP        , D07B2201/1096      20130101 LA20151208BHEP        , D07B2201/2057      20130101 LA20151208BHEP        , B60R  25/1004      20130101 LA20151208BHEP        , D07B2205/3007      20130101 LA20151208BHEP        , D07B   1/145       20130101 LA20151208BHEP        , D07B   1/12        20130101 LI20151207BHEP        , E04H  17/04        20130101 LI20151205BHEP        , D07B2205/205       20130101 LA20151208BHEP        , D07B2201/102       20130101 LA20151208BHEP        , G01R  31/025       20130101 LI20151205BHEP        , D07B   1/025       20130101 LA20151208BHEP        , E21D  11/003       20130101 LI20151205BHEP        , F41H  11/12        20130101 LI20151205BHEP        , D04C   1/06        20130101 FI20151205BHEP        , D07B   1/02        20130101 LI20151208BHEP        , A01K   3/005       20130101 LI20151205BHEP        , G08B  13/126       20130101 LI20150713BHEP        ",2872689
EP-2716456-A4.xml,EP-2716456-A4,20150520,"B41F  15/26        20130101 LI20160621BHEP        , B41P2215/50        20130101 LA20160621BHEP        , H05K   3/1233      20130101 LI20160621BHEP        , B41F  15/0881      20130101 LI20160621BHEP        , H05K   3/3484      20130101 LA20160621BHEP        , B41L  21/02        20130101 FI20140424BHEP        ",2716456
EP-2758236-A4.xml,EP-2758236-A4,20150603,"B29K2105/256       20130101 LA20170302BHEP        , B29C  51/20        20130101 LI20170302BHEP        , B29K2105/253       20130101 LA20150716BHEP        , B29K2101/12        20130101 LA20150716BHEP        , B29C  53/02        20130101 LI20150716BHEP        , B27H   1/00        20130101 FI20141215BHEP        , B29C  53/04        20130101 LA20141215BHEP        ",2758236
EP-2880146-A1.xml,EP-2880146-A1,20150610,"A23L  13/72        20160801 LI20160801BHEP        , A23L  13/42        20160801 LI20160801BHEP        , A23B   4/12        20130101 LI20150813BHEP        , C12J   1/00        20130101 FI20150814BHEP        , A23V2002/00        20130101 LA20150813BHEP        , A23L   3/3463      20130101 LI20141118BHEP        , A23B   4/20        20130101 LI20141118BHEP        ",2880146
EP-2880373-A1.xml,EP-2880373-A1,20150610,"Y02E  10/45        20130101 LA20180730BHEP        , Y02E  10/44        20130101 LA20180730BHEP        , Y02B  10/20        20130101 LA20180730BHEP        , G02B   7/183       20130101 LI20180730BHEP        , E04H2015/203       20130101 LA20180730BHEP        , E04D   5/00        20130101 LI20180730BHEP        , E04B   7/14        20130101 LI20180730BHEP        , F24J2002/5286      20130101 LA20150227BHEP        , F24J   2/505       20130101 LI20150227BHEP        , F24J   2/145       20130101 LI20150227BHEP        , F24J   2/045       20130101 LI20150227BHEP        , F24S  23/745       20180501 LI20180503BHEP        , F24S  80/52        20180501 LI20180503BHEP        , F24S2025/017       20180501 LA20180503BHEP        , F24S  20/67        20180501 LI20180503BHEP        , G02B   5/10        20130101 LI20150723BHEP        , G02B  26/0825      20130101 FI20150724BHEP        ",2880373
EP-2764517-A4.xml,EP-2764517-A4,20150610,"G21H   1/04        20130101 LI20150317BHEP        , G21C  17/102       20130101 LI20130521BHEP        , G21H   1/02        20130101 LI20150317BHEP        , G21C  17/108       20130101 LA20130521BHEP        , G21C  17/00        20130101 FI20130328BHEP        , G21H   1/00        20130101 LI20130521BHEP        ",2764517
EP-2883251-A2.xml,EP-2883251-A2,20150617,"F24J   2/485       20130101 LI20180612BHEP        , H01L  35/30        20130101 LI20180504BHEP        , F24S  70/20        20180501 LI20180504BHEP        , Y02E  10/40        20130101 LA20180504BHEP        , H01L  31/02168     20130101 FI20140206BHEP        , H01L  31/052       20130101 LI20140206BHEP        , H01L  35/28        20130101 LI20140206BHEP        ",2883251
EP-2886710-A1.xml,EP-2886710-A1,20150624,"D06G   1/005       20130101 LI20170613BHEP        , B08B   3/02        20130101 FI20150827BHEP        , B60S   3/008       20130101 LI20150827BHEP        ",2886710
EP-2756591-A4.xml,EP-2756591-A4,20150624,"H01L  35/28        20130101 LI20160827BHEP        , E21B  34/066       20130101 LI20160825BHEP        , E21B  47/06        20130101 LI20160825BHEP        , E21B2049/085       20130101 LA20160825BHEP        , E21B  49/08        20130101 LI20160825BHEP        , E21B  41/0085      20130101 FI20160827BHEP        , E21B  47/14        20130101 LI20160825BHEP        , E21B  47/065       20130101 LI20160825BHEP        , H01L  35/00        20130101 LI20151207BHEP        , G21H   1/103       20130101 LI20151204BHEP        ",2756591
EP-2791964-A4.xml,EP-2791964-A4,20150624,"G11B   5/855       20130101 LI20180711BHEP        , G11B   5/84        20130101 LI20180711BHEP        , G03F   7/0002      20130101 FI20180711BHEP        , B82Y  40/00        20130101 LI20180711BHEP        , B82Y  10/00        20130101 LI20180711BHEP        , B41L  19/00        20130101 LI20180710BHEP        , B29C  59/002       20130101 LI20180711BHEP        , B29C  43/58        20130101 LI20180711BHEP        , B29C  43/00        20130101 LI20180711BHEP        , G01B  21/08        20130101 LI20150101BHEP        ",2791964
EP-2888038-A1.xml,EP-2888038-A1,20150701,"C10H  17/00        20130101 FI20140220BHEP        , B01J2219/00081     20130101 LA20140530BHEP        , B01J2219/0263      20130101 LA20140530BHEP        , B01J2219/00123     20130101 LA20140530BHEP        , B01J2219/00083     20130101 LA20140530BHEP        , B01J  19/26        20130101 LI20140326BHEP        , B01J2219/00006     20130101 LA20140530BHEP        , B01J   3/08        20130101 LI20140530BHEP        , B01J  19/02        20130101 LI20140530BHEP        , C07C   2/82        20130101 LI20140723BHEP        , B01J2219/0227      20130101 LA20140530BHEP        , B01J2219/0004      20130101 LA20140530BHEP        ",2888038
EP-2888401-A1.xml,EP-2888401-A1,20150701,"Y10T 428/298       20130101 LA20180131BHEP        , D21H  11/10        20130101 LI20170718BHEP        , D21D   1/20        20130101 LI20170718BHEP        , D21B   1/04        20130101 LI20170718BHEP        , D21H  15/02        20130101 LI20161128BHEP        , D21H  11/16        20130101 LI20161126BHEP        , D21H  11/08        20130101 LI20161126BHEP        , D21D   1/26        20130101 LI20161126BHEP        , D01B   9/00        20130101 FI20161128BHEP        , D21D   1/06        20130101 LI20161122BHEP        , D21H  11/00        20130101 LI20161117BHEP        , D21C   9/007       20130101 LI20161122BHEP        , D02J   3/02        20130101 LI20140220BHEP        ",2888401
EP-2891387-A2.xml,EP-2891387-A2,20150708,"Y02A  40/826       20180101 LA20180103BHEP        , Y02A  40/822       20180101 LA20180103BHEP        , A01K  63/10        20170101 LI20170102BHEP        , A01K  61/60        20170101 LI20170102BHEP        , A01K  61/54        20170101 LI20170102BHEP        , H05C   1/00        20130101 LI20140310BHEP        , A01K  79/02        20130101 FI20140310BHEP        ",2891387
EP-2892781-A1.xml,EP-2892781-A1,20150715,"Y02T  30/30        20130101 LA20180609BHEP        , B61J   3/12        20130101 LI20180609BHEP        , B61D  15/00        20130101 LI20180609BHEP        , B60F2301/04        20130101 LA20180609BHEP        , B60F   1/043       20130101 FI20150814BHEP        ",2892781
EP-2893065-A1.xml,EP-2893065-A1,20150715,"D04B  15/42        20130101 LI20161222BHEP        , D01H  13/04        20130101 LI20161222BHEP        , D01H   1/18        20130101 LI20161222BHEP        , B65H  49/12        20130101 LI20160831BHEP        , B65H  57/02        20130101 LI20160830BHEP        , B65H  57/04        20130101 LI20160830BHEP        , B65H2701/31        20130101 LA20160831BHEP        , B65H  57/18        20130101 LI20160830BHEP        , B65H  49/16        20130101 FI20150813BHEP        , D02H   1/00        20130101 LI20150814BHEP        ",2893065
EP-2895439-A1.xml,EP-2895439-A1,20150722,"E21B  47/0005      20130101 LI20131125BHEP        , C04B  40/0032      20130101 FI20140515BHEP        , G01N  21/85        20130101 LI20131125BHEP        , G01N  33/383       20130101 LI20140718BHEP        , G06E   1/00        20130101 LI20140127BHEP        , G01N  15/0205      20130101 LA20140723BHEP        ",2895439
