xml_file_name,ucid,date,labels,patent_number
EP-1942258-B1.xml,EP-1942258-B1,20151104,"['F05D2260/607       20130101 LA20130513BHEP        ', ' F05D2270/17        20130101 LA20130820BHEP        ', ' F02C   7/052       20130101 FI20130820BHEP        ', ' Y02T  50/675       20130101 LA20130723BHEP        ']",1942258
EP-1950409-B1.xml,EP-1950409-B1,20151202,"['F02D  19/0647      20130101 LI20130713BHEP        ', ' F02D  19/024       20130101 LI20130313BHEP        ', ' F02M  21/0242      20130101 LI20130313BHEP        ', ' Y02T  10/32        20130101 LA20130713BHEP        ', ' F02M  21/0245      20130101 LI20130313BHEP        ', ' Y02T  10/36        20130101 LA20150115BHEP        ', ' F02M  43/00        20130101 FI20130713BHEP        ', ' F02D  19/027       20130101 LI20130313BHEP        ']",1950409
EP-1959095-B1.xml,EP-1959095-B1,20151028,"['B23K2103/02        20180801 LA20180802BHEP        ', ' B23K2101/001       20180801 LA20180802BHEP        ', ' B23K2103/26        20180801 LA20180802BHEP        ', ' B23K2103/14        20180801 LA20180802BHEP        ', ' B23K2103/18        20180801 LA20180802BHEP        ', ' Y10T  29/49318     20130101 LA20150123BCEP        ', ' F05D2230/80        20130101 LA20130426BHEP        ', ' F05D2230/13        20130101 LA20140428BHEP        ', ' F05D2230/234       20130101 LA20140428BHEP        ', ' B23P   6/007       20130101 LI20130816BHEP        ', ' F01D   5/005       20130101 FI20130816BHEP        ', ' B23K  26/342       20151001 LI20151009BHEP        ', ' B23K  26/32        20130101 LI20151009BHEP        ']",1959095
EP-1959097-B1.xml,EP-1959097-B1,20151202,"['B22C   7/06        20130101 LI20171127BHEP        ', ' B22C   9/04        20130101 LI20150911BHEP        ', ' B22C   9/10        20130101 LI20150911BHEP        ', ' B22C   7/02        20130101 LI20150911BHEP        ', ' F01D   5/186       20130101 FI20130816BHEP        ', ' F05D2230/211       20130101 LA20130425BHEP        ']",1959097
EP-1972759-B1.xml,EP-1972759-B1,20151209,"['F16C2360/24        20130101 LA20130521BHEP        ', ' F05D2220/40        20130101 LA20130516BHEP        ', ' F01D  25/18        20130101 FI20130820BHEP        ', ' F16C  33/106       20130101 LI20140501BHEP        ', ' F16C  17/10        20130101 LA20140501BHEP        ', ' F01D  25/16        20130101 LI20130820BHEP        ', ' F16C  27/02        20130101 LA20140501BHEP        ']",1972759
EP-1975389-B1.xml,EP-1975389-B1,20151202,"['Y02E  20/16        20130101 LA20131118BHEP        ', ' F05D2270/13        20130101 LA20130515BHEP        ', ' F02C   9/42        20130101 LI20130822BHEP        ', ' F02C   7/228       20130101 LI20130822BHEP        ', ' F02C   9/40        20130101 FI20130822BHEP        ']",1975389
EP-1986195-B1.xml,EP-1986195-B1,20151021,"['G11B  27/329       20130101 FI20130101BHEP        ', ' G11B2220/218       20130101 LA20130101BHEP        ', ' G11B2220/257       20130101 LA20130101BHEP        ']",1986195
EP-2000330-B1.xml,EP-2000330-B1,20151202,"['B60C  23/0494      20130101 LI20131121BHEP        ', ' B60C  23/0408      20130101 FI20131121BHEP        ', ' B60C  23/0452      20130101 LI20131113BHEP        ']",2000330
EP-2006752-B1.xml,EP-2006752-B1,20151014,"['G05B   9/03        20130101 FI20150411BHEP        ', ' Y10T 137/0318      20150401 LA20150410BCEP        ', ' Y10T 137/8326      20150401 LA20150410BCEP        ', ' Y10T 137/8359      20150401 LA20150410BCEP        ']",2006752
EP-2009743-B1.xml,EP-2009743-B1,20151028,"['H01R   4/023       20130101 FI20130922BHEP        ', ' H01R  24/62        20130101 LA20130819BHEP        ']",2009743
EP-2019384-B1.xml,EP-2019384-B1,20151111,"['G09B  15/00        20130101 FI20150126BHEP        ', ' G10H2240/131       20130101 LA20150120BHEP        ', ' G10H2210/056       20130101 LA20150120BHEP        ', ' G10H2240/325       20130101 LA20150120BHEP        ', ' G10H   1/0008      20130101 LI20150120BHEP        ', ' G10H2210/066       20130101 LA20150120BHEP        ']",2019384
EP-2022970-B1.xml,EP-2022970-B1,20151007,"['F02D  41/2096      20130101 FI20130101BHEP        ', ' F02D2041/2027      20130101 LA20130101BHEP        ']",2022970
EP-2025963-B1.xml,EP-2025963-B1,20151111,['F16D  25/086       20130101 FI20130101BHEP        '],2025963
EP-2027766-B1.xml,EP-2027766-B1,20151014,"['E01H   1/0836      20130101 LI20161202BHEP        ', ' E01H   1/0809      20130101 FI20161202BHEP        ']",2027766
EP-2048349-B1.xml,EP-2048349-B1,20151209,"['F02M  35/162       20130101 LI20130101BHEP        ', ' F02D   9/105       20130101 LA20130101BHEP        ', ' F02D   9/109       20130101 FI20130101BHEP        ', ' F02D  11/10        20130101 LI20130101BHEP        ', ' F02M  35/10032     20130101 LI20130101BHEP        ', ' F02D   9/1065      20130101 LI20130101BHEP        ', ' F02M  35/116       20130101 LI20130101BHEP        ', ' F02B  61/02        20130101 LA20130101BHEP        ']",2048349
EP-2053223-B1.xml,EP-2053223-B1,20151014,"['F02D  41/0072      20130101 FI20160204BHEP        ', ' F02D  41/1497      20130101 LI20160204BHEP        ', ' F02D  41/0055      20130101 LA20160204BHEP        ', ' F02B  29/0406      20130101 LA20160204BHEP        ', ' F02M  26/05        20160201 LA20160201BHEP        ', ' F02D2200/1002      20130101 LA20160204BHEP        ', ' F02M  26/23        20160201 LA20160201BHEP        ', ' F02D2200/0614      20130101 LA20160204BHEP        ', ' F02D2250/04        20130101 LA20160204BHEP        ', ' F02D  41/0085      20130101 LI20160204BHEP        ', ' F02D  41/2451      20130101 LA20160204BHEP        ', ' Y02T  10/47        20130101 LA20160204BHEP        ', ' F02D  41/3809      20130101 LA20160204BHEP        ']",2053223
EP-2073380-B1.xml,EP-2073380-B1,20151021,['H03F   1/0227      20130101 FI20130101BHEP        '],2073380
EP-2074718-B1.xml,EP-2074718-B1,20151118,"['H04M   1/72572     20130101 LA20131221BHEP        ', ' G06Q  10/02        20130101 LI20131219BHEP        ', ' H04M   1/72566     20130101 LA20131221BHEP        ', ' H04M2250/04        20130101 LA20131219BHEP        ', ' H04M   1/7253      20130101 FI20131221BHEP        ', ' H04M2250/10        20130101 LA20131221BHEP        ', ' G06Q  10/0631      20130101 LI20131219BHEP        ', ' H04W  28/26        20130101 LA20131221BHEP        ']",2074718
EP-2075405-B1.xml,EP-2075405-B1,20151014,"['F04C  18/3446      20130101 LI20130101BHEP        ', ' F01C  21/0845      20130101 FI20130101BHEP        ', ' F04C  23/00        20130101 LI20130101BHEP        ']",2075405
EP-2075589-B1.xml,EP-2075589-B1,20151007,['G01R   7/06        20130101 FI20130101BHEP        '],2075589
EP-2106919-B1.xml,EP-2106919-B1,20151007,"['B41J  13/223       20130101 LI20130101BHEP        ', ' B41J  11/002       20130101 FI20130101BHEP        ']",2106919
EP-2108505-B1.xml,EP-2108505-B1,20151125,"['B31B2120/30        20170801 LA20170802BHEP        ', ' B31B2100/00        20170801 LA20170802BHEP        ', ' B31B  50/80        20170801 LA20170802BHEP        ', ' B65B  43/305       20130101 FI20150512BHEP        ', ' B65B  43/28        20130101 LI20150512BHEP        ']",2108505
EP-2131040-B1.xml,EP-2131040-B1,20151007,"['F04C  29/026       20130101 LI20131129BHEP        ', ' F04C2240/807       20130101 LA20140707BHEP        ', ' F04C  29/023       20130101 LI20131129BHEP        ', ' F04C  23/008       20130101 LI20131129BHEP        ', ' Y10S 418/01        20130101 LA20130518BHEP        ', ' F04C  18/0215      20130101 FI20131129BHEP        ']",2131040
EP-2136257-B1.xml,EP-2136257-B1,20151111,"['G03G2215/00599     20130101 LA20130101BHEP        ', ' G03G  15/1605      20130101 FI20130101BHEP        ', ' G03G2215/0154      20130101 LA20130101BHEP        ']",2136257
EP-2139603-B1.xml,EP-2139603-B1,20151118,"['B02C  13/18        20130101 LI20141126BHEP        ', ' B02C  13/282       20130101 LI20141121BHEP        ', ' B02C2013/28681     20130101 LA20141126BHEP        ', ' B02C  13/2804      20130101 LI20141126BHEP        ', ' B02C  13/14        20130101 FI20141126BHEP        ']",2139603
EP-2159425-B1.xml,EP-2159425-B1,20151007,"['F04C2240/808       20130101 LA20160121BHEP        ', ' F04C  23/008       20130101 FI20160121BHEP        ', ' F04C  18/0215      20130101 LA20160121BHEP        ', ' F04C2240/803       20130101 LA20160121BHEP        ', ' F04C  29/0085      20130101 LI20160121BHEP        ', ' H02K   5/225       20130101 LI20160121BHEP        ', ' H02K  11/33        20160115 LI20160118BHEP        ']",2159425
EP-2163689-B1.xml,EP-2163689-B1,20151111,['E01F   9/70        20160201 FI20160201BHEP        '],2163689
EP-2169498-B1.xml,EP-2169498-B1,20151125,"['G05D   1/024       20130101 LI20170302BHEP        ', ' G05D   1/0278      20130101 LI20170302BHEP        ', ' G05D   1/0246      20130101 LI20170302BHEP        ', ' G05D   1/0077      20130101 FI20150625BHEP        ', ' G05D2201/0201      20130101 LA20150625BHEP        ']",2169498
EP-2169507-B1.xml,EP-2169507-B1,20151125,"['G05D   1/0274      20130101 LI20150902BHEP        ', ' G05D   1/0088      20130101 LI20170302BHEP        ', ' G05D2201/0208      20130101 LA20150902BHEP        ', ' G06N   3/008       20130101 LA20150901BHEP        ', ' G05D   1/0221      20130101 FI20150902BHEP        ', ' G05D2201/0201      20130101 LA20150902BHEP        ', ' G05D2201/021       20130101 LA20150902BHEP        ']",2169507
EP-2172957-B1.xml,EP-2172957-B1,20151125,"['H01H   3/46        20130101 LA20130101BHEP        ', ' H01H   3/42        20130101 LA20130101BHEP        ', ' H01H   3/30        20130101 FI20130101BHEP        ', ' H01H   3/3015      20130101 LA20130101BHEP        ', ' H01H   3/3005      20130101 LA20130101BHEP        ']",2172957
EP-2174827-B1.xml,EP-2174827-B1,20151021,"['B60N   2/0725      20130101 FI20140912BHEP        ', ' B60N   2/0727      20130101 LI20140909BHEP        ']",2174827
EP-2177393-B1.xml,EP-2177393-B1,20151125,"['B60N   2/0881      20130101 FI20130101BHEP        ', ' B60N   2/0818      20130101 LI20130101BHEP        ', ' B60N   2/0843      20130101 LI20130101BHEP        ']",2177393
EP-2177422-B1.xml,EP-2177422-B1,20151014,"['B62D   5/0472      20130101 FI20130717BHEP        ', ' B62D   5/046       20130101 LI20130724BHEP        ']",2177422
EP-2177876-B1.xml,EP-2177876-B1,20151202,"['G02B   6/4457      20130101 LA20130101BHEP        ', ' G02B   6/444       20130101 LI20130101BHEP        ', ' G01C  19/722       20130101 FI20130101BHEP        ']",2177876
EP-2180162-B1.xml,EP-2180162-B1,20151223,"['F01D  25/12        20130101 LI20130101BHEP        ', ' F02C   6/08        20130101 FI20130101BHEP        ', ' F01D   9/065       20130101 LI20130101BHEP        ']",2180162
EP-2186949-B1.xml,EP-2186949-B1,20151202,"['E02F   9/0891      20130101 LI20130101BHEP        ', ' E02F   3/325       20130101 FI20130101BHEP        ']",2186949
EP-2189176-B1.xml,EP-2189176-B1,20151104,"['A61M  15/0068      20130101 LI20140312BHEP        ', ' A61M  15/0008      20130101 LI20140312BHEP        ', ' A61M  15/0086      20130101 FI20140314BHEP        ', ' A61M  15/0091      20130101 LI20140314BHEP        ', ' G06M   1/246       20130101 LI20140314BHEP        ', ' A61M  15/0045      20130101 LI20140314BHEP        ', ' A61M2202/064       20130101 LA20140314BHEP        ', ' A61M  15/0048      20130101 LI20140312BHEP        ', ' A61M2206/16        20130101 LA20140314BHEP        ']",2189176
EP-2189849-B1.xml,EP-2189849-B1,20151216,"['G03F   7/70341     20130101 LI20130101BHEP        ', ' G03F   7/70733     20130101 LI20130101BHEP        ', ' G03F   7/70716     20130101 FI20130101BHEP        ']",2189849
EP-2202489-B1.xml,EP-2202489-B1,20151125,"['G01C  23/00        20130101 FI20140522BHEP        ', ' G01C  25/00        20130101 LI20140521BHEP        ']",2202489
EP-2207253-B1.xml,EP-2207253-B1,20151125,"['Y02T  10/70        20130101 LA20160120BHEP        ', ' Y02T  10/7241      20130101 LA20160120BHEP        ', ' Y02T  10/7077      20130101 LA20160120BHEP        ', ' Y02T  10/641       20130101 LA20160120BHEP        ', ' B60L  11/14        20130101 LI20150212BHEP        ', ' B60L2210/40        20130101 LA20150212BHEP        ', ' H02K   1/276       20130101 FI20150218BHEP        ', ' B60L2200/26        20130101 LA20150212BHEP        ']",2207253
EP-2208827-B1.xml,EP-2208827-B1,20151223,"['E02F   3/301       20130101 FI20140313BHEP        ', ' E02F   3/325       20130101 LI20140311BHEP        ', ' E02F   3/965       20130101 LI20140311BHEP        ', ' E02F   3/369       20130101 LI20140311BHEP        ']",2208827
EP-2226559-B1.xml,EP-2226559-B1,20151021,"['F23L   7/002       20130101 LI20140703BHEP        ', ' F23D  11/107       20130101 FI20140704BHEP        ', ' F23R   3/286       20130101 LI20140703BHEP        ', ' F23D2213/00        20130101 LA20140703BHEP        ', ' F23R   3/283       20130101 LI20140703BHEP        ', ' F23R2900/00018     20130101 LA20140703BHEP        ', ' F23D2212/20        20130101 LA20140703BHEP        ', ' F23D  11/38        20130101 LI20140703BHEP        ']",2226559
EP-2226598-B1.xml,EP-2226598-B1,20151125,"['F25J2200/76        20130101 LA20130101BHEP        ', ' F25J   3/0252      20130101 LI20130101BHEP        ', ' F25J   3/0223      20130101 FI20130101BHEP        ', ' F25J2200/74        20130101 LA20130101BHEP        ', ' F25J2205/02        20130101 LA20130101BHEP        ', ' F25J   3/0261      20130101 LI20130101BHEP        ', ' F25J2205/04        20130101 LA20130101BHEP        ', ' F25J2200/70        20130101 LA20130101BHEP        ', ' F25J   3/0257      20130101 LI20130101BHEP        ', ' F25J   3/0233      20130101 LI20130101BHEP        ']",2226598
EP-2236931-B1.xml,EP-2236931-B1,20151216,"['F23R   3/286       20130101 FI20130101BHEP        ', ' F23R   3/12        20130101 LI20130101BHEP        ']",2236931
EP-2239974-B1.xml,EP-2239974-B1,20151111,"['Y02D  70/1262      20180101 LA20180102BHEP        ', ' Y02D  70/23        20180101 LA20180102BHEP        ', ' Y02D  70/1242      20180101 LA20180102BHEP        ', ' Y02D  70/1244      20180101 LA20180102BHEP        ', ' Y02D  70/1246      20180101 LA20180102BHEP        ', ' Y02D  70/146       20180101 LA20180102BHEP        ', ' H04W  72/1252      20130101 FI20140326BHEP        ', ' H04W  52/0203      20130101 LI20140325BHEP        ', ' H04W  52/0222      20130101 LI20140515BHEP        ']",2239974
EP-2243600-B1.xml,EP-2243600-B1,20151125,"['B25C   1/047       20130101 FI20180702BHEP        ', ' B25C   1/041       20130101 LI20180702BHEP        ', ' B25C   1/06        20130101 LI20170616BHEP        ', ' B25C   1/04        20130101 LA20170613BHEP        ', ' B25C   5/13        20130101 LI20140314BHEP        ']",2243600
EP-2246743-B1.xml,EP-2246743-B1,20151202,"['G03G  15/50        20130101 FI20140221BHEP        ', ' G03G2215/00561     20130101 LA20140221BHEP        ', ' G03G  15/6567      20130101 LA20140219BHEP        ', ' G03G  15/043       20130101 LI20140219BHEP        ', ' G03G  15/0415      20130101 LA20140219BHEP        ', ' G03G  15/5062      20130101 LA20140219BHEP        ', ' G03G2215/00021     20130101 LA20140221BHEP        ', ' G03G2215/00405     20130101 LA20140221BHEP        ', ' G03G  15/6564      20130101 LA20140219BHEP        ']",2246743
EP-2249029-B1.xml,EP-2249029-B1,20151014,"['F03D   7/0224      20130101 LI20130101BHEP        ', ' F03D   7/028       20130101 LI20130101BHEP        ', ' Y02E  10/723       20130101 LA20130101BHEP        ', ' F05B2260/821       20130101 LA20130101BHEP        ', ' F03D   7/043       20130101 FI20130101BHEP        ', ' F05B2270/1016      20130101 LA20130101BHEP        ', ' F05B2270/1033      20130101 LA20130101BHEP        ', ' F05B2270/321       20130101 LA20130101BHEP        ']",2249029
EP-2253817-B1.xml,EP-2253817-B1,20151125,"['F02K   1/40        20130101 LI20130816BHEP        ', ' F05B2240/33        20130101 LA20130816BHEP        ', ' F05D2240/128       20130101 LA20130426BHEP        ', ' F02C   6/206       20130101 LI20130816BHEP        ', ' F05D2260/96        20130101 LA20130514BHEP        ', ' F02K   3/072       20130101 FI20130816BHEP        ']",2253817
EP-2256299-B1.xml,EP-2256299-B1,20151104,"['F01D   5/143       20130101 LI20140226BHEP        ', ' F04D  29/544       20130101 LI20140314BHEP        ', ' F01D   9/06        20130101 LI20140301BHEP        ', ' F01D   5/146       20130101 LI20140226BHEP        ', ' F01D  25/14        20130101 FI20140301BHEP        ', ' F01D   9/041       20130101 LI20140226BHEP        ', ' F01D  17/143       20130101 LI20140226BHEP        ', ' F01D  25/16        20130101 LI20140301BHEP        ', ' F01D   5/142       20130101 LI20140226BHEP        ', ' F01D  25/24        20130101 LI20140301BHEP        ', ' F01D   9/02        20130101 LI20140226BHEP        ', ' F01D  25/28        20130101 LI20140301BHEP        ', ' F02C   7/057       20130101 LI20140226BHEP        ', ' F02C   9/22        20130101 LI20140226BHEP        ']",2256299
EP-2256440-B1.xml,EP-2256440-B1,20151111,"['F25B  39/04        20130101 LI20130101BHEP        ', ' F25D  23/003       20130101 FI20130101BHEP        ', ' F25D2323/00274     20130101 LA20130101BHEP        ', ' F25D  23/10        20130101 LI20130101BHEP        ', ' F25D2400/08        20130101 LA20130101BHEP        ', ' F25D2323/00264     20130101 LA20130101BHEP        ']",2256440
EP-2256441-B1.xml,EP-2256441-B1,20151111,"['F25D2400/08        20130101 LA20130101BHEP        ', ' F25D  23/003       20130101 FI20130101BHEP        ', ' F25D  23/10        20130101 LI20130101BHEP        ', ' F25B  39/04        20130101 LI20130101BHEP        ', ' F25D2323/00274     20130101 LA20130101BHEP        ', ' F25D2323/00264     20130101 LA20130101BHEP        ']",2256441
EP-2256442-B1.xml,EP-2256442-B1,20151111,"['F25D2323/00274     20130101 LA20130101BHEP        ', ' F25B  39/04        20130101 LI20130101BHEP        ', ' F25D  23/003       20130101 FI20130101BHEP        ', ' F25D2323/00264     20130101 LA20130101BHEP        ', ' F25D  23/10        20130101 LI20130101BHEP        ', ' F25D2400/08        20130101 LA20130101BHEP        ']",2256442
EP-2264409-B1.xml,EP-2264409-B1,20151007,"['G03F   7/70775     20130101 LI20130621BHEP        ', ' G01D   5/34715     20130101 FI20130908BHEP        ']",2264409
EP-2268065-B1.xml,EP-2268065-B1,20151125,"['H04S   7/30        20130101 FI20141029BHEP        ', ' H04S2420/01        20130101 LA20141029BHEP        ']",2268065
EP-2273850-B1.xml,EP-2273850-B1,20151216,"['B64D2045/0085      20130101 LA20170906BHEP        ', ' B64D2203/00        20130101 LA20170906BHEP        ', ' B64D  47/02        20130101 LA20170220BHEP        ', ' H05B  33/0842      20130101 FI20170222BHEP        ', ' H05B  33/0893      20130101 LI20170222BHEP        ']",2273850
EP-2275014-B1.xml,EP-2275014-B1,20151111,"['B05B  11/3001      20130101 LI20131002BHEP        ', ' B05B  11/3097      20130101 LI20131002BHEP        ', ' A47K   5/1207      20130101 FI20131012BHEP        ']",2275014
EP-2278086-B1.xml,EP-2278086-B1,20151028,"['E04B   2/767       20130101 LI20130101BHEP        ', ' E04B   2/7455      20130101 FI20130101BHEP        ']",2278086
EP-2278410-B1.xml,EP-2278410-B1,20151007,"['G03G  15/1615      20130101 FI20130506BHEP        ', ' G03G  15/5058      20130101 LI20130418BHEP        ', ' G03G2215/0161      20130101 LA20130817BHEP        ', ' G03G2215/00059     20130101 LA20130817BHEP        ', ' G03G  15/0136      20130101 LI20130506BHEP        ']",2278410
EP-2284869-B9.xml,EP-2284869-B9,20151021,"['Y02P  70/521       20151101 LA20151106BHEP        ', ' C23C  16/24        20130101 LI20130919BHEP        ', ' Y02E  10/50        20130101 LA20130724BHEP        ', ' H01L  21/0262      20130101 FI20130919BHEP        ', ' C23C  16/515       20130101 LI20130919BHEP        ', ' H01L  21/02532     20130101 LI20130919BHEP        ', ' C23C  16/45523     20130101 LI20130919BHEP        ', ' H01L  31/202       20130101 LI20130919BHEP        ']",2284869
EP-2287539-B1.xml,EP-2287539-B1,20151104,"['F24F  13/24        20130101 FI20130101BHEP        ', ' F24F  13/082       20130101 LI20130101BHEP        ']",2287539
EP-2287556-B1.xml,EP-2287556-B1,20151028,"['F41J   2/02        20130101 LI20130101BHEP        ', ' F41H   3/00        20130101 FI20130101BHEP        ']",2287556
EP-2289666-B1.xml,EP-2289666-B1,20151007,"['Y10T  29/49826     20130101 LA20150123BCEP        ', ' B24B  31/00        20130101 FI20150305BHEP        ', ' Y10T  29/49954     20130101 LA20151001BCEP        ', ' Y10T  29/49316     20130101 LA20151001BCEP        ', ' Y10T  29/49948     20130101 LA20151001BCEP        ', ' Y10T 428/1352      20130101 LA20150123BCEP        ', ' Y10T  29/49947     20130101 LA20150123BCEP        ', ' Y10T  29/49872     20130101 LA20151001BCEP        ', ' B24B  31/12        20130101 LI20150305BHEP        ']",2289666
EP-2290207-B1.xml,EP-2290207-B1,20151028,"['Y10T 137/0645      20150401 LA20150410BCEP        ', ' F02C   7/042       20130101 LI20150413BHEP        ', ' F02C   7/04        20130101 FI20150413BHEP        ', ' Y10T 137/0536      20150401 LA20150410BCEP        ']",2290207
EP-2292442-B1.xml,EP-2292442-B1,20151223,"['B42C  19/02        20130101 LI20140226BHEP        ', ' G03G2215/00848     20130101 LA20131120BHEP        ', ' G03G  15/6544      20130101 LI20131120BHEP        ', ' G03G2215/00734     20130101 LA20131120BHEP        ', ' B65H  29/26        20130101 LI20131120BHEP        ', ' B65H  29/52        20130101 LI20131120BHEP        ', ' G03G2215/00822     20130101 LA20131120BHEP        ', ' B42C  13/003       20130101 FI20131031BHEP        ', ' B42C   1/125       20130101 LI20131120BHEP        ', ' B42B   4/00        20130101 LI20140226BHEP        ', ' B65H2511/20        20130101 LA20131120BHEP        ', ' B65H2511/11        20130101 LA20131120BHEP        ', ' B42C  19/08        20130101 LI20140226BHEP        ', ' B65H2405/22        20130101 LA20131120BHEP        ']",2292442
EP-2295164-B1.xml,EP-2295164-B1,20151007,"['B21D  53/78        20130101 LA20141111BHEP        ', ' B21K   3/04        20130101 LI20141117BHEP        ', ' B21D  22/02        20130101 LI20141111BHEP        ', ' B21J  13/02        20130101 LI20141117BHEP        ', ' B21D  37/12        20130101 FI20141117BHEP        ', ' B21D  43/003       20130101 LI20141111BHEP        ']",2295164
EP-2299412-B1.xml,EP-2299412-B1,20151014,"['B65H2404/63        20130101 LA20141023BHEP        ', ' B65H  29/52        20130101 LI20141023BHEP        ', ' B65H2513/50        20130101 LA20141023BHEP        ', ' B65H  31/02        20130101 FI20141023BHEP        ', ' B65H2401/113       20130101 LA20141023BHEP        ', ' B65H2701/1313      20130101 LA20141023BHEP        ', ' B65H2404/693       20130101 LA20141023BHEP        ', ' B65H2511/17        20130101 LA20141023BHEP        ', ' B65H2701/1912      20130101 LA20141023BHEP        ', ' B65H  31/26        20130101 LI20141021BHEP        ', ' B65H2511/514       20130101 LA20141023BHEP        ', ' B65H2405/115       20130101 LA20150528BHEP        ']",2299412
EP-2299749-B1.xml,EP-2299749-B1,20151125,"['H01Q   1/246       20130101 LI20140805BHEP        ', ' H04B   7/0617      20130101 LA20140811BHEP        ', ' H04W  16/10        20130101 LA20140804BHEP        ', ' H04W  16/28        20130101 FI20140805BHEP        ', ' H01Q   3/005       20130101 LI20140805BHEP        ']",2299749
EP-2308286-B1.xml,EP-2308286-B1,20151111,['A01K  39/0113      20130101 FI20130101BHEP        '],2308286
EP-2311608-B1.xml,EP-2311608-B1,20151223,"['B25H   3/003       20130101 FI20130101BHEP        ', ' B25G   1/085       20130101 LI20130101BHEP        ']",2311608
EP-2314976-B1.xml,EP-2314976-B1,20151111,"['F41C  23/12        20130101 FI20141119BHEP        ', ' F41A  35/06        20130101 LI20151022BHEP        ']",2314976
EP-2317080-B1.xml,EP-2317080-B1,20151021,"['Y02T  10/144       20130101 LA20160120BHEP        ', ' F01D  17/105       20130101 LI20130802BHEP        ', ' F05D2220/40        20130101 LA20130516BHEP        ', ' F01D  17/145       20130101 LI20150114BHEP        ', ' F01D  17/148       20130101 LI20150114BHEP        ', ' F01D   9/026       20130101 LI20150119BHEP        ', ' F02B  37/00        20130101 FI20130725BHEP        ', ' F02B  37/025       20130101 LI20150114BHEP        ']",2317080
